id,x,y,z
TEST_00063,2.7107942,-0.0098810345,-0.7443887
TEST_00064,1.8534939,-0.23808321,0.54341584
TEST_00065,2.8623655,-1.3795457,-0.744044
TEST_00066,2.304421,0.5271331,-0.33111396
TEST_00067,3.6640208,0.12984109,0.19536416
TEST_00068,3.1247725,-0.21394548,0.041965634
TEST_00069,3.0608497,-0.42425466,-0.2751251
TEST_00070,1.3564537,0.51947993,0.52381986
TEST_00071,2.6849303,-0.78680485,0.6697235
TEST_00072,2.248355,1.0298077,0.7786802
TEST_00073,3.125047,-1.1824999,0.92272764
TEST_00074,1.3460016,0.53274554,0.22243895
TEST_00075,0.9312134,0.3302481,-0.26346916
TEST_00076,3.9670467,0.19594824,1.0408747
TEST_00077,3.3522973,-1.3225876,-1.0862255
TEST_00078,1.2706366,-0.46820122,0.19111942
TEST_00079,4.742623,-1.3934779,1.3064733
TEST_00080,1.4343425,0.49055654,0.41207469
TEST_00081,3.6269798,-1.1672051,1.2476317
TEST_00082,2.2144089,0.2062104,0.3996349
TEST_00083,2.995739,0.6530167,0.57008743
TEST_00084,2.5998914,0.3058156,-0.19119872
TEST_00085,1.9714174,-0.43240395,0.030406578
TEST_00086,2.1077282,1.2918683,0.20224176
TEST_00087,3.9141343,-0.8766453,0.60923505
TEST_00088,5.2392974,-2.1959276,1.3176972
TEST_00089,3.3145008,-0.0023719445,0.14814575
TEST_00090,3.0301645,0.61925125,0.4744009
TEST_00091,1.2373842,-0.3142219,0.21418455
TEST_00092,2.0064309,-0.46605635,-0.525431
TEST_00093,2.4469976,0.50153375,-0.37006888
TEST_00094,1.7781717,0.5778219,0.2705866
TEST_00095,3.8462849,-0.21398173,-0.87651604
TEST_00096,2.0962806,0.82253003,-0.431925
TEST_00097,2.8140419,-0.08958392,0.24180335
TEST_00098,4.809877,-1.0766089,-0.11982523
TEST_00099,3.6643133,0.81934106,0.72650355
TEST_00100,1.0405675,0.2947629,0.3678736
TEST_00101,1.5971032,-0.3411399,-0.10455623
TEST_00102,1.8448933,0.49902418,0.4201738
TEST_00103,3.7231936,0.08437876,0.78976715
TEST_00104,2.006462,0.0779653,-0.2677327
TEST_00105,1.266621,0.5204117,0.39096984
TEST_00106,3.1628656,-0.079765566,-1.1043082
TEST_00107,4.177332,-0.38339648,1.0765841
TEST_00108,3.0014327,-1.0718634,-0.49853888
TEST_00109,1.0269238,-0.17293417,-0.11907872
TEST_00110,2.5522914,-1.6541556,0.431234
TEST_00111,3.0007045,-0.42945665,-0.6455367
TEST_00112,3.5296996,0.48180753,-0.58127356
TEST_00113,3.061224,-0.16330615,0.47486064
TEST_00114,2.8354774,-0.44375756,1.1947808
TEST_00115,1.2118179,-0.18177341,0.39086118
TEST_00116,3.6952333,-0.8535165,-0.71613616
TEST_00117,3.133285,0.45878622,0.74436754
TEST_00118,1.6807709,0.61298275,0.49819684
TEST_00119,4.853757,-0.026255166,-0.36010993
TEST_00120,2.7181556,-0.99710387,0.50199866
TEST_00121,4.8550677,-1.0338517,1.3207325
TEST_00122,4.2723765,0.5129908,0.56000453
TEST_00123,1.7093062,0.92964965,-0.10423491
TEST_00124,1.7400525,0.19419283,-0.19102456
TEST_00125,2.1277409,-0.77968675,0.74157155
TEST_00126,1.5311166,-0.35257107,-0.30846003
TEST_00127,1.9152236,0.33292216,0.13212676
TEST_00128,3.330392,1.9559526,0.52560073
TEST_00129,3.547833,0.44938314,0.46852884
TEST_00130,2.711089,-0.1340042,-0.011021776
TEST_00131,1.588207,0.1094354,0.29932913
TEST_00132,4.5071926,0.59394044,0.6099104
TEST_00133,2.3424318,0.640119,0.4955776
TEST_00134,1.4276698,0.7895807,0.41053364
TEST_00135,2.0468738,0.9248452,0.34317577
TEST_00136,3.3640738,-0.11757734,-1.0048605
TEST_00137,1.8315123,0.8534106,-0.7223731
TEST_00138,3.165677,0.5586615,-0.80952185
TEST_00139,1.790171,-0.77627945,-0.50326824
TEST_00140,0.89398086,0.5133196,0.28667247
TEST_00141,1.960338,-0.5593813,0.13424483
TEST_00142,1.1601385,-0.059071336,0.22478315
TEST_00143,4.207948,0.17756927,0.96265644
TEST_00144,2.1386647,-0.19657564,-0.080426134
TEST_00145,5.174718,0.01425359,-0.5530582
TEST_00146,3.0680063,-0.21870424,-1.2816999
TEST_00147,2.2019184,-0.085436456,0.7364987
TEST_00148,2.799675,1.0016851,-0.5778862
TEST_00149,3.362985,1.1900456,0.5396352
TEST_00150,4.7402472,1.0745445,0.80405223
TEST_00151,2.2997155,0.09873945,-0.12958924
TEST_00152,2.454792,0.81790704,0.42031902
TEST_00153,3.7445674,-0.37695122,-0.5766694
TEST_00154,2.9491992,0.23011044,-0.20213386
TEST_00155,1.9795302,0.1812594,-0.59026706
TEST_00156,1.9502616,-0.47526103,0.40115127
TEST_00157,2.3923352,-0.56181294,0.613787
TEST_00158,2.6681647,-1.4342635,1.0773598
TEST_00159,3.8443923,-1.2380677,2.1153212
TEST_00160,1.5135896,-0.021175053,-0.081969164
TEST_00161,1.1303991,0.59935385,0.027797338
TEST_00162,1.3240131,0.9341627,-0.079130545
TEST_00163,3.7230377,0.20516896,0.054039747
TEST_00164,2.5071704,0.07858786,1.0443544
TEST_00165,1.9036028,0.45642728,0.5063259
TEST_00166,2.9403214,-0.5669817,-0.17602555
TEST_00167,3.7872546,-0.055695005,0.2727491
TEST_00168,5.4921026,0.3119726,0.09560864
TEST_00169,2.6313074,-0.4653383,-0.18697543
TEST_00170,0.903479,0.3990196,0.2806507
TEST_00171,3.4728985,-0.15011191,-0.05327795
TEST_00172,4.979255,0.78760296,-0.8803209
TEST_00173,1.2951909,0.18058836,-0.07887637
TEST_00174,3.133336,1.9366003,-0.18259722
TEST_00175,3.4020302,0.58470553,0.51478475
TEST_00176,0.9835415,-0.6083678,-0.17569536
TEST_00177,1.5417393,0.76496243,-0.21825738
TEST_00178,5.22602,0.5631056,-0.12662433
TEST_00179,3.8319378,1.4308721,0.12601021
TEST_00180,3.1516273,0.38623902,0.2714699
TEST_00181,2.8990085,0.1684748,0.023911115
TEST_00182,1.4772775,-0.41873834,-0.3196317
TEST_00183,2.071762,-0.18566433,0.3665894
TEST_00184,3.0924296,-0.100072354,-0.25936985
TEST_00185,3.0258286,0.84705323,-0.44161764
TEST_00186,2.4535913,-0.10523964,-0.38461557
TEST_00187,3.6210527,-0.65370524,0.34237534
TEST_00188,2.511444,-0.36558902,-0.010045293
TEST_00189,1.4305605,0.7440381,0.30275866
TEST_00190,3.0200794,-1.8823992,1.1519215
TEST_00191,2.7835855,0.41889608,0.35278085
TEST_00192,2.3589332,-0.6957345,1.1043041
TEST_00193,2.9092112,-1.1141299,1.1008395
TEST_00194,1.3737721,0.17104438,0.09733406
TEST_00195,2.218188,0.6486429,0.53483146
TEST_00196,3.3115437,-0.27569315,0.5301628
TEST_00197,1.9925567,-0.034836203,0.08772819
TEST_00198,3.7245758,-0.19272614,0.7381518
TEST_00199,3.2939203,-0.58075035,-1.107159
TEST_00200,4.7526484,0.28273237,-0.19459066
TEST_00201,1.8182259,1.0954988,-0.19559425
TEST_00202,1.7810374,0.41946384,-0.4734406
TEST_00203,3.107444,-0.40577486,0.0712081
TEST_00204,3.216126,0.99069273,-0.014493635
TEST_00205,1.285947,0.48853785,0.24740724
TEST_00206,4.1560087,0.41788438,0.54463995
TEST_00207,3.82098,0.75651664,-0.15192376
TEST_00208,4.602385,-0.3413729,0.82797664
TEST_00209,2.2392056,0.66237617,0.17640495
TEST_00210,2.470369,-0.17161833,0.21279082
TEST_00211,4.0880694,0.2671382,0.1823437
TEST_00212,4.079671,1.0459162,0.039928984
TEST_00213,2.270916,0.69521034,-0.251504
TEST_00214,3.0739143,0.073057644,0.4125428
TEST_00215,2.8156326,0.29103437,0.27780238
TEST_00216,2.802059,-0.51629627,1.5657167
TEST_00217,1.5052533,0.17392644,0.72489697
TEST_00218,5.2947526,0.222631,-1.2263833
TEST_00219,1.3865025,-0.28666407,-0.22332636
TEST_00220,3.224121,-0.20328026,-0.786878
TEST_00221,2.9885674,0.2641873,-0.10682272
TEST_00222,1.3866572,0.47822714,0.28541452
TEST_00223,3.751078,-0.40738422,0.27073422
TEST_00224,1.308264,0.5849144,0.08796023
TEST_00225,4.9372845,-1.7295256,-0.41961595
TEST_00226,3.0258787,-0.26665467,-1.1165905
TEST_00227,4.5114923,0.047276028,0.6190312
TEST_00228,2.26642,-0.427375,0.20851439
TEST_00229,3.9512758,1.7094915,-0.57052296
TEST_00230,2.3064501,0.19384578,0.58482695
TEST_00231,2.7309983,0.80199707,0.12234423
TEST_00232,3.4326618,1.7398534,0.062789306
TEST_00233,3.3182116,1.0421526,-0.8427239
TEST_00234,1.9598573,0.6737115,-0.05026992
TEST_00235,1.9970899,0.061974745,0.20373307
TEST_00236,3.4590294,-1.7277514,1.3501942
TEST_00237,2.098933,0.9386913,0.19230463
TEST_00238,1.7448275,-0.23891014,-0.65683734
TEST_00239,6.320645,-0.5728309,-0.8333799
TEST_00240,2.5705445,1.627722,0.59139585
TEST_00241,4.713142,0.8739442,1.3309956
TEST_00242,1.30879,0.41473848,-0.39507735
TEST_00243,2.0265672,0.83522207,-0.8815784
TEST_00244,3.3548896,0.23091236,0.051481295
TEST_00245,2.2532024,0.9663812,-0.2713243
TEST_00246,4.0255666,-0.2690354,0.16109253
TEST_00247,4.4858727,-1.0382096,0.31253117
TEST_00248,1.2294729,0.5812501,-0.10739202
TEST_00249,3.7899165,0.26296675,-0.44448793
TEST_00250,2.0448604,-0.012834318,-0.007398488
TEST_00251,3.674381,-0.06994084,-0.091745086
TEST_00252,3.0751858,0.22370243,-0.57661986
TEST_00253,2.774737,-0.31274605,-0.22823775
TEST_00254,1.6024436,-0.65377367,-0.019391838
TEST_00255,1.8841729,0.015211974,0.026893415
TEST_00256,1.076408,0.36135656,0.6358276
TEST_00257,1.7918205,0.15273467,0.09178831
TEST_00258,2.5248942,0.7771649,0.45488906
TEST_00259,3.2560346,0.3000153,0.9974936
TEST_00260,2.4143252,0.880169,0.2038654
TEST_00261,1.6574038,0.11989395,0.45051402
TEST_00262,1.0535891,-0.023370836,0.22272971
TEST_00263,2.1318452,0.33779275,0.66309315
TEST_00264,3.46396,-0.055576697,-0.41022447
TEST_00265,1.2031987,0.4921383,0.57768005
TEST_00266,2.7991204,0.41472888,-0.013744649
TEST_00267,1.278697,0.5454485,-0.30460107
TEST_00268,3.2578483,0.30464917,-1.0253676
TEST_00269,2.7837386,-1.3075854,0.40559816
TEST_00270,2.7911346,-0.49522805,-0.4352892
TEST_00271,3.0355628,0.90969694,0.2810207
TEST_00272,2.6842284,0.27156937,-0.30520225
TEST_00273,1.7941922,0.12738827,-0.35520133
TEST_00274,1.5687201,0.7042553,0.13293046
TEST_00275,2.1134708,-0.3034058,0.35213584
TEST_00276,3.941458,-0.50790876,0.6762322
TEST_00277,3.317568,-1.2342829,0.9463614
TEST_00278,3.925334,-1.1173131,-0.5881719
TEST_00279,5.393946,-1.4732703,-1.0042766
TEST_00280,3.1163492,1.5769813,-0.9151307
TEST_00281,2.0814836,1.5695429,-0.56342715
TEST_00282,1.466764,-0.72064,0.8940829
TEST_00283,1.3198632,0.58408505,0.47284025
TEST_00284,2.7142487,0.010966558,0.27024972
TEST_00285,1.5468632,0.33709577,-0.35204926
TEST_00286,2.0284595,0.24343666,0.25590014
TEST_00287,2.416768,-1.0691514,-0.51268125
TEST_00288,5.443639,2.3305213,0.6084753
TEST_00289,4.348788,0.37950906,0.8324648
TEST_00290,1.9796897,-0.32330468,-0.004301218
TEST_00291,0.9012211,0.28642577,-0.07473476
TEST_00292,4.1187,0.9869685,1.8991789
TEST_00293,1.6565682,0.20828462,0.2547059
TEST_00294,1.8258237,-1.1649191,0.24252525
TEST_00295,3.4590046,-0.13603589,0.5294533
TEST_00296,3.0191796,-0.79212093,-0.5827737
TEST_00297,1.5928082,-0.69973797,-0.34569818
TEST_00298,3.5056336,0.9440377,-1.3307611
TEST_00299,4.364584,0.7979076,-0.5872928
TEST_00300,2.1126888,0.87815106,-0.5735187
TEST_00301,1.6602548,0.18514478,-0.27991927
TEST_00302,1.6573757,-0.077114716,0.28838223
TEST_00303,3.193473,0.51477164,-0.033849914
TEST_00304,1.8689811,-0.15858713,-0.45894977
TEST_00305,4.013463,0.6007745,0.8238054
TEST_00306,1.0351379,-0.3705655,0.055661023
TEST_00307,4.16452,0.016658396,-0.81166863
TEST_00308,2.8636096,-0.5220962,0.07664114
TEST_00309,3.696758,-0.8161841,0.6139384
TEST_00310,5.1365976,-1.340621,1.6058993
TEST_00311,2.952559,-0.8550256,-0.07135642
TEST_00312,1.212906,0.30483642,-0.17652532
TEST_00313,1.7491372,-0.059707932,0.34376982
TEST_00314,2.2497072,0.2075946,0.04942829
TEST_00315,1.6462005,-0.3908656,-0.4501843
TEST_00316,3.5766675,-0.327743,1.2669246
TEST_00317,3.4121659,1.85536,0.18501085
TEST_00318,1.472423,0.25931582,-0.075555176
TEST_00319,5.3217416,-0.06850397,-0.38472694
TEST_00320,1.2977852,-0.19358967,-0.17204428
TEST_00321,5.3616395,0.53239757,0.64514774
TEST_00322,3.9574103,0.330428,-0.47729203
TEST_00323,3.8573804,0.92313987,0.816969
TEST_00324,2.722561,-0.6408995,-0.26822925
TEST_00325,0.8927647,0.20653382,0.2563905
TEST_00326,4.801635,0.43853027,-0.2253519
TEST_00327,2.0472894,0.18391588,0.17984943
TEST_00328,3.369587,-0.24363221,-0.30392057
TEST_00329,2.915641,0.45597816,0.057244252
TEST_00330,1.5525391,0.61538154,0.035324596
TEST_00331,0.81533056,0.1699597,-0.054574005
TEST_00332,2.7972734,0.41518316,1.0752852
TEST_00333,2.676917,-0.7812171,-0.36492357
TEST_00334,1.381938,0.95618427,-0.16761445
TEST_00335,3.7077029,0.12642495,-0.05167609
TEST_00336,2.960929,-0.3442183,0.22834894
TEST_00337,1.8126026,0.24692613,0.18254313
TEST_00338,5.4759235,0.0067537483,-0.85374594
TEST_00339,3.69583,0.09252065,-0.020093031
TEST_00340,2.2984002,0.9598373,0.5239397
TEST_00341,3.6194143,0.14054702,0.06800388
TEST_00342,1.8575426,-0.558836,-0.7791887
TEST_00343,1.591752,-0.6669247,-0.31727105
TEST_00344,1.5383421,-0.14360979,-0.044749103
TEST_00345,1.6653936,-0.105484985,-0.15690413
TEST_00346,2.57698,0.43765688,0.56405306
TEST_00347,3.8773878,0.34788978,-0.6961131
TEST_00348,1.9742007,0.53947985,0.00021576881
TEST_00349,2.0804949,-0.99407274,0.104244344
TEST_00350,3.3658292,-1.5576547,-0.31077114
TEST_00351,2.347396,-0.76867217,-0.5670288
TEST_00352,3.392319,-1.1026773,1.2177968
TEST_00353,3.5306332,1.2049391,-0.6042754
TEST_00354,2.771881,0.2931031,-0.058769096
TEST_00355,1.8971775,-0.06514974,0.08677977
TEST_00356,2.3070765,0.4702474,0.11820409
TEST_00357,2.865484,-0.7540238,0.19882749
TEST_00358,1.3811647,0.12100495,0.100840695
TEST_00359,2.9070706,1.3906497,0.21063018
TEST_00360,3.1331375,1.9581498,1.3666265
TEST_00361,4.653671,0.25289446,0.44375846
TEST_00362,2.5606906,-0.52399886,0.17399526
TEST_00363,3.003971,0.105169944,-1.2568774
TEST_00364,3.7379835,-1.5089592,0.10445102
TEST_00365,2.9184093,0.67345434,0.87343854
TEST_00366,5.175468,-0.43641216,-0.18715017
TEST_00367,1.8828815,-0.4631496,-0.46259013
TEST_00368,1.0581975,0.18796837,-0.32773945
TEST_00369,4.315843,0.42934197,-0.49980515
TEST_00370,1.4432876,0.77134144,0.17192414
TEST_00371,1.8793265,0.3725885,0.22522959
TEST_00372,1.6609937,0.47142488,0.65336657
TEST_00373,2.9802718,0.37905213,0.20417063
TEST_00374,1.0861982,-0.30839682,-0.26108715
TEST_00375,3.447594,0.9491676,-0.22789925
TEST_00376,1.1000135,-0.6968279,-0.12852277
TEST_00377,2.2345023,-0.15582506,0.39748216
TEST_00378,1.634943,-0.6691899,-0.09841323
TEST_00379,1.8058773,-0.91430527,-0.4666859
TEST_00380,2.79739,-0.65779626,0.32314596
TEST_00381,3.4844563,0.02363209,0.31930065
TEST_00382,2.17213,0.32658863,0.4839307
TEST_00383,4.040107,-0.4151819,-0.41192994
TEST_00384,2.16296,-0.4534808,-0.52960765
TEST_00385,3.5653324,-1.4740511,-0.090569295
TEST_00386,3.024327,-0.030959304,-0.17179702
TEST_00387,2.1819756,0.024413746,-0.036921095
TEST_00388,1.664037,-0.10867736,0.18751772
TEST_00389,2.4192812,0.46549904,1.4434329
TEST_00390,4.4308276,0.28360367,-0.6506977
TEST_00391,1.6177521,-0.54509944,-0.05997306
TEST_00392,3.0684874,1.6003903,1.538395
TEST_00393,1.9256362,-0.17948654,0.55396986
TEST_00394,2.8744304,-0.60660076,0.5745522
TEST_00395,1.0263921,0.114269264,-0.22505191
TEST_00396,3.82969,0.76324147,0.3234474
TEST_00397,3.3548017,0.8289383,-0.8421523
TEST_00398,1.1772975,-0.12264933,0.284512
TEST_00399,5.770593,1.0380131,0.2772164
TEST_00400,3.9280088,-0.1280851,0.2389642
TEST_00401,1.8437852,-1.1809812,-0.1840601
TEST_00402,3.726086,1.2803351,0.33235204
TEST_00403,3.0236554,-2.3594325,0.4064192
TEST_00404,3.132974,-0.24671312,-0.48692262
TEST_00405,2.1993885,1.072026,0.7402727
TEST_00406,2.9696083,-0.36551094,0.83607703
TEST_00407,1.3134468,0.8472143,-0.13498142
TEST_00408,4.534264,1.4856757,1.0824691
TEST_00409,3.1906786,0.3438191,0.2505596
TEST_00410,1.6041119,0.45133173,0.40083247
TEST_00411,3.597362,0.24167268,-0.33014056
TEST_00412,2.0956385,-0.4443092,0.55182296
TEST_00413,2.327143,-0.3498167,-0.090243995
TEST_00414,1.7334939,0.41085765,-0.12424438
TEST_00415,3.9630516,1.0098412,-0.5886632
TEST_00416,1.6174493,0.27544343,-0.21472746
TEST_00417,3.626302,-1.4337623,1.1990794
TEST_00418,1.8541642,0.257156,0.23962794
TEST_00419,4.0096273,0.4106402,0.4855734
TEST_00420,1.3522382,0.1361121,0.045121167
TEST_00421,2.9424882,-0.4463086,-1.0073249
TEST_00422,1.6422298,-0.1052526,-0.6659242
TEST_00423,2.6115763,-0.7307665,-0.85568684
TEST_00424,1.1250113,-0.5269604,0.34313834
TEST_00425,2.5726318,0.8199797,0.29674223
TEST_00426,3.1092947,0.24824631,-0.74916404
TEST_00427,2.9584453,-0.28630334,-0.52903426
TEST_00428,1.778039,0.008835688,0.22393648
TEST_00429,4.1501155,0.03943918,0.07683085
TEST_00430,1.1439074,0.23671305,-0.32226065
TEST_00431,2.1850502,0.41973165,-0.05520603
TEST_00432,2.7747567,0.46429315,0.52466923
TEST_00433,2.6139247,1.1299758,-0.06595168
TEST_00434,1.2246754,-0.3573069,0.03359715
TEST_00435,1.8713096,0.75956184,-0.34718785
TEST_00436,2.1652987,0.52279216,-0.023557667
TEST_00437,3.057557,-1.0168012,0.4339937
TEST_00438,2.8043833,1.5675864,0.05223838
TEST_00439,2.4748988,1.4358287,1.541635
TEST_00440,2.9496553,0.44787806,0.6338579
TEST_00441,2.26673,1.080297,-0.9034791
TEST_00442,2.774307,0.38935453,-0.24024059
TEST_00443,3.5630546,1.0192685,0.07399416
TEST_00444,2.6654172,0.6109902,0.45045978
TEST_00445,2.4795265,0.451016,0.62956995
TEST_00446,1.9163706,0.449857,0.029325053
TEST_00447,2.509494,-0.38246498,-0.60329986
TEST_00448,5.057987,-0.36474138,-0.55983984
TEST_00449,4.817348,0.7535194,0.15341637
TEST_00450,3.2583437,0.43069696,1.0945103
TEST_00451,3.2900877,0.10688587,0.34044284
TEST_00452,4.266368,-0.36976454,-1.0952052
TEST_00453,2.8818321,0.06373655,-0.28078634
TEST_00454,2.778572,-0.3529144,0.6621425
TEST_00455,3.258616,0.25021353,-0.42457178
TEST_00456,1.9490776,0.42660624,0.72239244
TEST_00457,3.7929869,1.1047696,-0.6982908
TEST_00458,4.3995414,0.0601539,-0.28757662
TEST_00459,4.47884,1.500094,-0.9989011
TEST_00460,1.8843104,0.47335663,0.33885622
TEST_00461,3.5791934,0.41955817,1.2379731
TEST_00462,2.3437169,-0.07107598,0.89833057
TEST_00463,1.2656207,0.42470416,-0.19317901
TEST_00464,4.0145955,0.6164037,-0.52886546
TEST_00465,2.8563437,0.089956865,0.05018039
TEST_00466,1.315663,-0.66262233,0.21690376
TEST_00467,4.179575,-0.12564644,0.53552973
TEST_00468,2.0769975,0.11884302,-0.024801955
TEST_00469,2.3630006,-0.32265157,-1.5381874
TEST_00470,2.6932714,-0.15614037,-0.41439965
TEST_00471,1.3232985,-0.5848299,0.14030148
TEST_00472,1.2902764,-0.7125026,0.5430083
TEST_00473,3.0443532,0.85251826,0.6865625
TEST_00474,2.8028095,0.38443223,-0.28620458
TEST_00475,1.5863228,0.021264289,0.7123056
TEST_00476,4.4484887,1.3621485,0.5705245
TEST_00477,1.7823944,0.31020063,0.21686316
TEST_00478,1.3479109,0.6940131,0.5714737
TEST_00479,3.6227257,-0.2952768,1.6347184
TEST_00480,3.8326685,-0.5523434,0.056229588
TEST_00481,4.0415907,0.0039609503,1.0303761
TEST_00482,2.4652314,-0.32310402,0.20796552
TEST_00483,0.9750364,-0.46671796,-0.1588506
TEST_00484,2.145792,0.05314406,0.5207767
TEST_00485,1.6308446,0.5909807,0.047521725
TEST_00486,1.1873474,-0.4241291,0.2842176
TEST_00487,1.089603,-0.025605436,0.36742294
TEST_00488,2.3055687,1.1072124,-0.24565926
TEST_00489,3.205689,0.28392178,-0.2286536
TEST_00490,2.0075715,0.8564182,0.37853652
TEST_00491,3.600313,0.19092965,1.1417158
TEST_00492,4.2050343,0.8895062,1.5485862
TEST_00493,2.5394187,-0.11753666,0.3234706
TEST_00494,1.9135418,1.0546668,0.004277389
TEST_00495,1.7794604,-0.36624008,-0.059977632
TEST_00496,2.1783695,0.71014917,0.37249345
TEST_00497,1.9836941,-0.67731786,0.03919686
TEST_00498,5.3787794,-0.8252872,1.8051869
TEST_00499,4.126545,0.29931402,0.2503887
TEST_00500,1.9679496,0.6732586,0.46757296
TEST_00501,2.9607244,0.23282608,1.3238212
TEST_00502,1.8984048,0.4383761,0.15185063
TEST_00503,1.7909716,0.35054958,0.058238827
TEST_00504,1.9840627,0.09601683,-0.49554116
TEST_00505,3.5433369,1.5488429,-0.2471882
TEST_00506,1.8932035,0.32191432,0.4819162
TEST_00507,1.3848574,-0.006861966,-0.25017297
TEST_00508,2.242658,-1.0012023,0.37851286
TEST_00509,1.3172886,-0.43541342,0.67563957
TEST_00510,2.0274782,-1.5540698,0.5999068
TEST_00511,2.6804514,-1.0136957,-0.4611592
TEST_00512,2.6282187,1.1457181,-0.5229896
TEST_00513,2.5407324,0.6388979,-0.5996436
TEST_00514,1.9093331,0.5000422,-0.22997707
TEST_00515,1.3269025,0.32404023,-0.10613227
TEST_00516,4.0281644,-0.37763458,1.0304711
TEST_00517,1.6407542,-0.37741154,-0.17667633
TEST_00518,3.837154,0.4949362,-0.044844165
TEST_00519,3.5940456,-0.81934625,-0.9642704
TEST_00520,5.054017,-0.58254606,0.48705414
TEST_00521,2.1878352,-0.8409974,-0.08878529
TEST_00522,3.6279979,1.3117527,-0.09145059
TEST_00523,2.1739094,-1.3545045,-0.27037072
TEST_00524,3.0837762,0.29569528,-0.38577563
TEST_00525,1.5850234,0.7115976,-0.20637353
TEST_00526,2.8053102,-0.79828715,-0.7550638
TEST_00527,1.7808207,1.04104,0.23457706
TEST_00528,5.80724,-0.6307938,-0.64095885
TEST_00529,3.4882178,0.24044174,-0.1307756
TEST_00530,2.9343874,-0.06756759,-0.81002355
TEST_00531,3.8702338,-0.27305278,-1.0491166
TEST_00532,2.4891267,-0.95181334,0.2610298
TEST_00533,2.6817257,0.23371544,-0.23787992
TEST_00534,1.6711385,0.9861157,0.7523354
TEST_00535,1.8884728,-0.67865807,-0.07870966
TEST_00536,3.0185478,0.25953534,1.6396914
TEST_00537,4.0280843,-0.6996234,-0.6272252
TEST_00538,3.5148575,-0.063800886,-0.57267934
TEST_00539,2.4141185,0.9355462,-0.32168353
TEST_00540,1.0802284,-0.044196248,-0.16867973
TEST_00541,3.8289406,-0.40216792,0.3392259
TEST_00542,1.7731458,0.78247625,-0.1096761
TEST_00543,1.5233651,0.47027415,0.16558778
TEST_00544,3.7299123,-0.39820388,-0.55365324
TEST_00545,2.8351283,0.08506955,1.5246434
TEST_00546,1.1807383,-0.31718826,-0.18660179
