id,x,y,z
TEST_00108,3.001598,-1.0707848,-0.4986432
TEST_00109,1.0281177,-0.1724272,-0.12040245
TEST_00110,2.5485814,-1.653526,0.4306537
TEST_00111,2.99795,-0.43307677,-0.6497549
TEST_00112,3.5260422,0.47864223,-0.58174205
TEST_00113,3.0607674,-0.1513292,0.5017973
TEST_00114,2.8331158,-0.44909966,1.1875802
TEST_00115,1.2109077,-0.18614233,0.39001372
TEST_00116,3.6918962,-0.857858,-0.71669376
TEST_00117,3.1307132,0.45516866,0.7455569
TEST_00118,1.6770822,0.6125293,0.49908462
TEST_00119,4.8512807,-0.029940812,-0.3587495
TEST_00120,2.7140572,-0.9977028,0.50447524
TEST_00121,4.85118,-1.0356696,1.3220267
TEST_00122,4.270847,0.5108796,0.5612235
TEST_00123,1.7106655,0.9294953,-0.107571036
TEST_00124,1.7399788,0.19207597,-0.18987578
TEST_00125,2.124028,-0.7813956,0.7428974
TEST_00126,1.527159,-0.35558552,-0.3075925
TEST_00127,1.8989185,0.31692362,0.12397535
TEST_00128,3.333846,1.953971,0.52226055
TEST_00129,3.5450182,0.44800523,0.47088078
TEST_00130,2.7066412,-0.13850293,-0.0073768687
TEST_00131,1.5843213,0.10743367,0.3000755
TEST_00132,4.5045366,0.588109,0.61696756
TEST_00133,2.340906,0.6404028,0.49736002
TEST_00134,1.4257935,0.78687644,0.41266567
TEST_00135,2.0434692,0.92294455,0.34225774
TEST_00136,3.3618755,-0.121616304,-1.0056527
TEST_00137,1.8267916,0.8490067,-0.7211955
TEST_00138,3.1630821,0.55598825,-0.8092054
TEST_00139,1.7861853,-0.7781695,-0.5024916
TEST_00140,0.890473,0.5110093,0.28712976
TEST_00141,1.9501785,-0.57225055,0.13255699
TEST_00142,1.1569539,-0.06329933,0.22691146
TEST_00143,4.207175,0.1723868,0.9642775
TEST_00144,2.1371214,-0.20447499,-0.08065446
TEST_00145,5.1720424,0.011180278,-0.552793
TEST_00146,3.0677922,-0.22033139,-1.2815003
TEST_00147,2.197877,-0.08832956,0.7381041
TEST_00148,2.798752,0.99834585,-0.5776523
TEST_00149,3.3619237,1.1860251,0.5419345
TEST_00150,4.7385263,1.0717739,0.8047128
TEST_00151,2.2858438,0.09189373,-0.13186258
TEST_00152,2.451579,0.8168589,0.42106363
TEST_00153,3.7415333,-0.37955883,-0.5760377
TEST_00154,2.9493651,0.22921088,-0.20387056
TEST_00155,1.9786385,0.17754003,-0.5905504
TEST_00156,1.94779,-0.47743866,0.4004213
TEST_00157,2.39116,-0.56504905,0.6157442
TEST_00158,2.6678991,-1.4391396,1.0810546
TEST_00159,3.8393376,-1.2385502,2.116448
TEST_00160,1.5134981,-0.017606802,-0.07846354
TEST_00161,1.1267552,0.59697944,0.02847852
TEST_00162,1.3224026,0.9316418,-0.07890108
TEST_00163,3.71845,0.21478787,0.053194895
TEST_00164,2.5042913,0.07557911,1.0455508
TEST_00165,1.8992724,0.4551114,0.50754774
TEST_00166,2.9369164,-0.5693204,-0.17531885
TEST_00167,3.781714,-0.059665084,0.2724269
TEST_00168,5.490709,0.30931437,0.09684145
TEST_00169,2.6297743,-0.46298218,-0.1719743
TEST_00170,0.8998458,0.39594364,0.28023574
TEST_00171,3.4500532,-0.12781769,-0.009709702
TEST_00172,4.9810085,0.7857524,-0.8835921
TEST_00173,1.293737,0.17514497,-0.07439988
TEST_00174,3.1303983,1.9341414,-0.18297428
TEST_00175,3.3960946,0.57965446,0.5187221
TEST_00176,0.981154,-0.60977906,-0.17410958
TEST_00177,1.5384427,0.76175183,-0.21657446
TEST_00178,5.22683,0.56640005,-0.12229708
TEST_00179,3.824979,1.4297274,0.12757376
TEST_00180,3.153645,0.38729155,0.2739213
TEST_00181,2.8969648,0.16563758,0.022293564
TEST_00182,1.4808553,-0.4212049,-0.32081223
TEST_00183,2.0681179,-0.18834436,0.36664414
TEST_00184,3.091448,-0.10430796,-0.26028916
TEST_00185,3.0237164,0.845033,-0.44032776
TEST_00186,2.450682,-0.10859628,-0.38440055
TEST_00187,3.6208575,-0.6558353,0.3416931
TEST_00188,2.5122395,-0.36556593,-0.00033556134
TEST_00189,1.4243006,0.7428375,0.30629268
TEST_00190,3.0128253,-1.8794712,1.1565255
TEST_00191,2.779,0.41580597,0.35773593
TEST_00192,2.3550372,-0.698778,1.1056132
TEST_00193,2.9039102,-1.1166381,1.1040369
TEST_00194,1.3729084,0.1664012,0.0953941
TEST_00195,2.2145786,0.6468161,0.53592104
TEST_00196,3.307166,-0.27857333,0.53019226
TEST_00197,1.9920323,-0.03777933,0.09082386
TEST_00198,3.7218127,-0.19803423,0.7410622
TEST_00199,3.2911046,-0.58406657,-1.1086874
TEST_00200,4.7497506,0.28055105,-0.19499102
TEST_00201,1.8150363,1.0936154,-0.19556963
TEST_00202,1.77653,0.42190924,-0.4717315
TEST_00203,3.1040602,-0.41056138,0.06986613
TEST_00204,3.212649,0.98941547,-0.0133707225
TEST_00205,1.2814447,0.48820743,0.24984325
TEST_00206,4.152607,0.41670936,0.54700005
TEST_00207,3.819721,0.75434804,-0.15348864
TEST_00208,4.601595,-0.3433236,0.82833666
TEST_00209,2.2349463,0.6621768,0.17639136
TEST_00210,2.467753,-0.17447305,0.21215257
TEST_00211,4.084719,0.26315248,0.18226355
TEST_00212,4.078408,1.0433674,0.03612763
TEST_00213,2.2734244,0.69804007,-0.25963983
TEST_00214,3.0733688,0.07339377,0.41354993
TEST_00215,2.811502,0.29033098,0.2802011
TEST_00216,2.808176,-0.52419686,1.56978
TEST_00217,1.503451,0.17164856,0.7256048
TEST_00218,5.2931542,0.21949404,-1.2273538
TEST_00219,1.3824186,-0.28957754,-0.22627261
TEST_00220,3.2219067,-0.20698774,-0.7865832
TEST_00221,2.9787395,0.26402414,-0.09583106
TEST_00222,1.3822968,0.4810577,0.29046574
TEST_00223,3.748023,-0.40945578,0.27218366
TEST_00224,1.3089074,0.5831554,0.09165776
TEST_00225,4.939819,-1.733762,-0.41509935
TEST_00226,3.0239217,-0.270923,-1.1197739
TEST_00227,4.511348,0.03836724,0.62125313
TEST_00228,2.2666328,-0.43173555,0.21371844
TEST_00229,3.9487214,1.7064866,-0.57109463
TEST_00230,2.305216,0.19089147,0.5839005
TEST_00231,2.7343998,0.8132184,0.1274633
TEST_00232,3.4288793,1.7377698,0.06292683
TEST_00233,3.31664,1.0418749,-0.8407485
TEST_00234,1.9592386,0.6734998,-0.050578743
TEST_00235,1.99384,0.06032745,0.204964
TEST_00236,3.4525418,-1.7331337,1.3483722
TEST_00237,2.099342,0.9364108,0.19615644
TEST_00238,1.7407347,-0.24122232,-0.65480596
TEST_00239,6.3177385,-0.5743629,-0.8227173
TEST_00240,2.5738134,1.6359749,0.5955879
TEST_00241,4.708525,0.87441874,1.3314538
TEST_00242,1.3051101,0.4120294,-0.3932673
TEST_00243,2.0233986,0.832848,-0.8807147
TEST_00244,3.3541067,0.22845556,0.05393359
TEST_00245,2.253183,0.9635742,-0.2715748
TEST_00246,4.021941,-0.27055058,0.16213596
TEST_00247,4.4813266,-1.0422451,0.31398886
TEST_00248,1.2275352,0.57895577,-0.10677907
TEST_00249,3.7896261,0.2616013,-0.44035783
TEST_00250,2.0405874,-0.016347699,-0.0069764387
TEST_00251,3.672771,-0.07247979,-0.0916389
TEST_00252,3.0741065,0.22065485,-0.57592934
TEST_00253,2.7734654,-0.31668144,-0.2299614
TEST_00254,1.5999448,-0.65696454,-0.017625868
TEST_00255,1.8798355,0.013439299,0.027256213
TEST_00256,1.072918,0.35890043,0.6366533
TEST_00257,1.7891119,0.1511738,0.092081435
TEST_00258,2.5175624,0.78675056,0.45779264
TEST_00259,3.2522364,0.29876393,0.9994918
TEST_00260,2.4064476,0.8770909,0.20393665
TEST_00261,1.653738,0.11785624,0.4511174
TEST_00262,1.0486907,-0.026378673,0.2226375
TEST_00263,2.129327,0.33615068,0.66365874
TEST_00264,3.4594896,-0.0568452,-0.41010582
TEST_00265,1.1999016,0.48965985,0.5791324
TEST_00266,2.799046,0.41073355,-0.014734792
TEST_00267,1.2764602,0.54438585,-0.30355245
TEST_00268,3.256074,0.30107623,-1.0276645
TEST_00269,2.7778215,-1.3125908,0.41327104
TEST_00270,2.7905452,-0.49505547,-0.43493697
TEST_00271,3.033804,0.9080638,0.28154033
TEST_00272,2.6837223,0.26431182,-0.3089268
TEST_00273,1.793818,0.1269542,-0.35391223
TEST_00274,1.5655165,0.7020816,0.1334906
TEST_00275,2.1106005,-0.3062732,0.35277373
TEST_00276,3.9420624,-0.5135911,0.6782111
TEST_00277,3.3035896,-1.2489339,0.9433623
TEST_00278,3.9233186,-1.1218381,-0.5897436
TEST_00279,5.39211,-1.4776008,-1.0060792
TEST_00280,3.1125154,1.5744072,-0.91484165
TEST_00281,2.0782535,1.5675681,-0.5602499
TEST_00282,1.4615487,-0.7238039,0.89519376
TEST_00283,1.3155048,0.58219534,0.47398895
TEST_00284,2.7094355,0.008118313,0.26872334
TEST_00285,1.5464864,0.33347443,-0.34910038
TEST_00286,2.0243447,0.24212784,0.25724414
TEST_00287,2.415146,-1.0713688,-0.51135385
TEST_00288,5.4435253,2.3300645,0.6081328
TEST_00289,4.3464503,0.3771508,0.83471924
TEST_00290,1.9758271,-0.32373047,-0.004382608
TEST_00291,0.90956527,0.2820578,-0.07674754
TEST_00292,4.1137815,0.98605835,1.8983315
TEST_00293,1.6529075,0.20837533,0.25500703
TEST_00294,1.8216006,-1.170556,0.2429737
TEST_00295,3.4562247,-0.13827664,0.53016585
TEST_00296,3.017621,-0.7944026,-0.5838748
TEST_00297,1.5905985,-0.69937855,-0.34434333
TEST_00298,3.5032747,0.94164205,-1.3295453
TEST_00299,4.361081,0.7953929,-0.58699995
TEST_00300,2.1070564,0.8772068,-0.57191145
TEST_00301,1.6566738,0.18077204,-0.28008693
TEST_00302,1.6558807,-0.079588115,0.2881016
TEST_00303,3.1908484,0.5121929,-0.032423146
TEST_00304,1.8659816,-0.16263466,-0.45685482
TEST_00305,4.0118914,0.5999985,0.82408994
TEST_00306,1.0277988,-0.37070245,0.056196842
TEST_00307,4.1604466,0.011820212,-0.8158197
TEST_00308,2.858133,-0.5215968,0.08175403
TEST_00309,3.6939597,-0.81905526,0.6152909
TEST_00310,5.136767,-1.3436512,1.6069901
TEST_00311,2.9503603,-0.85738873,-0.07274049
TEST_00312,1.2108846,0.30159163,-0.17771946
TEST_00313,1.7508258,-0.060183644,0.3452215
TEST_00314,2.2432399,0.20608157,0.04778149
TEST_00315,1.6454742,-0.39467788,-0.44968852
TEST_00316,3.5730479,-0.32795244,1.2683278
TEST_00317,3.4089692,1.8514599,0.18649316
TEST_00318,1.4699106,0.25583798,-0.07438276
TEST_00319,5.3193398,-0.071369566,-0.38730434
TEST_00320,1.2929868,-0.19707146,-0.17137823
TEST_00321,5.3572183,0.52904344,0.6456105
TEST_00322,3.9537792,0.32763705,-0.4760663
TEST_00323,3.8565402,0.9181789,0.8189882
TEST_00324,2.7199461,-0.6436428,-0.26342428
TEST_00325,0.88880736,0.20287439,0.25915787
TEST_00326,4.7995043,0.43765077,-0.22381541
TEST_00327,2.0431273,0.18080625,0.18006483
TEST_00328,3.3688138,-0.24764517,-0.30404884
TEST_00329,2.916747,0.4533329,0.065719016
TEST_00330,1.5488446,0.61545855,0.03458359
TEST_00331,0.81187123,0.16809702,-0.053852566
TEST_00332,2.794096,0.4132692,1.0768563
TEST_00333,2.6757054,-0.7848127,-0.3635824
TEST_00334,1.3788639,0.95717144,-0.16661638
TEST_00335,3.7096848,0.12638322,-0.051374845
TEST_00336,2.9614072,-0.3427623,0.21876675
TEST_00337,1.8104764,0.2451252,0.18360847
TEST_00338,5.4751697,0.003989486,-0.85463345
TEST_00339,3.691461,0.09046226,-0.0196728
TEST_00340,2.2939305,0.95723593,0.5245276
TEST_00341,3.6175575,0.1379346,0.07120461
TEST_00342,1.8526443,-0.5618262,-0.778372
TEST_00343,1.5880522,-0.6672482,-0.317193
TEST_00344,1.5393631,-0.14500058,-0.0449586
TEST_00345,1.6628293,-0.10773318,-0.1557643
TEST_00346,2.5732563,0.43304646,0.5639426
TEST_00347,3.8768172,0.3453491,-0.6940366
TEST_00348,1.9740883,0.53944796,0.002672661
TEST_00349,2.0766773,-0.9980067,0.105105296
TEST_00350,3.3664243,-1.5591913,-0.31489232
TEST_00351,2.345088,-0.7721092,-0.5660139
TEST_00352,3.3925166,-1.1078445,1.2196434
TEST_00353,3.5278213,1.2034707,-0.6036483
TEST_00354,2.7644565,0.30529276,-0.062005103
TEST_00355,1.894698,-0.06929037,0.08651549
TEST_00356,2.3057947,0.4723777,0.12004304
TEST_00357,2.8532104,-0.7555703,0.21306047
TEST_00358,1.3770645,0.11905883,0.10127722
TEST_00359,2.9044166,1.3882058,0.20946006
TEST_00360,3.1335156,1.9585358,1.3685274
TEST_00361,4.651825,0.2500977,0.4441341
TEST_00362,2.5539856,-0.5269745,0.17350847
TEST_00363,3.0020833,0.102736816,-1.2565048
TEST_00364,3.735807,-1.5126177,0.10463937
TEST_00365,2.9166086,0.67445827,0.8782377
TEST_00366,5.1713815,-0.44382912,-0.18807584
TEST_00367,1.8801082,-0.4659068,-0.46071032
TEST_00368,1.055534,0.1871264,-0.325825
TEST_00369,4.3127785,0.42821804,-0.50041276
TEST_00370,1.4396398,0.77131134,0.16856067
TEST_00371,1.8753328,0.3707784,0.22591946
TEST_00372,1.6498983,0.46772483,0.6539647
TEST_00373,2.9788117,0.37638122,0.20552596
TEST_00374,1.08316,-0.31030706,-0.26070106
TEST_00375,3.445366,0.9492306,-0.22464593
TEST_00376,1.0967644,-0.6998875,-0.12748203
TEST_00377,2.230158,-0.15066348,0.39399335
TEST_00378,1.6266714,-0.66871643,-0.10180882
TEST_00379,1.7993861,-0.91161245,-0.4642442
TEST_00380,2.7858887,-0.6551694,0.32743272
TEST_00381,3.4866204,0.02023312,0.3195937
TEST_00382,2.1700516,0.32445952,0.48318705
TEST_00383,4.0356603,-0.41889852,-0.4118745
TEST_00384,2.1596384,-0.45685703,-0.5299175
TEST_00385,3.56254,-1.4772955,-0.08987502
TEST_00386,3.0200124,-0.030408774,-0.17093006
TEST_00387,2.1777868,0.02107982,-0.03708191
TEST_00388,1.6625938,-0.108944036,0.19274604
TEST_00389,2.4167037,0.4614432,1.4415365
TEST_00390,4.429411,0.27898306,-0.6521523
TEST_00391,1.6151584,-0.5460076,-0.058146782
TEST_00392,3.0644221,1.6007679,1.5373732
TEST_00393,1.9261,-0.17972374,0.55495536
TEST_00394,2.8719826,-0.61017334,0.576931
TEST_00395,1.02311,0.112415336,-0.22388418
TEST_00396,3.8252685,0.7611633,0.3270133
TEST_00397,3.3526244,0.8251234,-0.84367394
TEST_00398,1.1745243,-0.12553489,0.28299326
TEST_00399,5.7625723,1.0351408,0.27454296
TEST_00400,3.9111505,-0.13749456,0.23562264
TEST_00401,1.8435779,-1.1840184,-0.18267974
TEST_00402,3.7228646,1.2857378,0.33452743
TEST_00403,3.020539,-2.3618834,0.4065832
TEST_00404,3.1304798,-0.2501952,-0.4882899
TEST_00405,2.1914918,1.0692862,0.7445307
TEST_00406,2.9665046,-0.36778998,0.83851063
TEST_00407,1.30943,0.8477395,-0.13456443
TEST_00408,4.531968,1.4824628,1.0826873
TEST_00409,3.1895835,0.34140626,0.25145102
TEST_00410,1.6021544,0.4491186,0.4011241
TEST_00411,3.5965495,0.23901716,-0.3293014
TEST_00412,2.0943713,-0.44527757,0.5546661
TEST_00413,2.3245857,-0.35304752,-0.089524
TEST_00414,1.7211875,0.41081586,-0.123195335
TEST_00415,3.9605615,1.0074731,-0.58910304
TEST_00416,1.6162674,0.27095076,-0.21276964
TEST_00417,3.6008987,-1.438197,1.203701
TEST_00418,1.8464653,0.25929618,0.24071044
TEST_00419,4.0044374,0.4052732,0.4889709
TEST_00420,1.3505056,0.1342733,0.0511437
TEST_00421,2.9375005,-0.44783312,-1.0038787
TEST_00422,1.639194,-0.10745377,-0.6648681
TEST_00423,2.6054735,-0.7341673,-0.8541784
TEST_00424,1.1215215,-0.52663267,0.34316882
TEST_00425,2.5731056,0.8176604,0.29411703
TEST_00426,3.10957,0.24568623,-0.7515999
TEST_00427,2.955817,-0.28870133,-0.53003204
TEST_00428,1.7784363,0.0065331087,0.21803582
TEST_00429,4.1484137,0.035562668,0.076711215
TEST_00430,1.1408257,0.23455665,-0.32353395
TEST_00431,2.1794035,0.41647896,-0.056553483
TEST_00432,2.7693326,0.46614984,0.52465886
TEST_00433,2.6116836,1.1274116,-0.0659737
TEST_00434,1.2298229,-0.36147487,0.0445495
TEST_00435,1.8679198,0.75734484,-0.34590614
TEST_00436,2.164025,0.52046186,-0.02117978
TEST_00437,3.0531754,-1.0198374,0.43354854
TEST_00438,2.8019645,1.5677059,0.05374958
TEST_00439,2.4832747,1.4296207,1.536792
TEST_00440,2.9461503,0.44618788,0.6369922
TEST_00441,2.2629323,1.0776623,-0.902476
TEST_00442,2.771093,0.38626128,-0.24083683
TEST_00443,3.556031,1.0146991,0.071743175
TEST_00444,2.6622736,0.60886943,0.45600674
TEST_00445,2.4737132,0.44809383,0.6306776
TEST_00446,1.9120555,0.4499646,0.0328024
TEST_00447,2.5068305,-0.38620445,-0.6041055
TEST_00448,5.055523,-0.3673377,-0.5601668
TEST_00449,4.8125405,0.7740334,0.18730836
TEST_00450,3.2543623,0.43020418,1.0974009
TEST_00451,3.288575,0.10624742,0.3437696
TEST_00452,4.265306,-0.36990124,-1.0963895
TEST_00453,2.8807085,0.060965948,-0.28279096
TEST_00454,2.7771838,-0.3574717,0.6638066
TEST_00455,3.2566533,0.24792382,-0.4237253
TEST_00456,1.9390931,0.43065405,0.72905344
TEST_00457,3.7885127,1.1006241,-0.6990984
TEST_00458,4.3998656,0.05875417,-0.28481534
TEST_00459,4.4761543,1.4980949,-0.99763834
TEST_00460,1.8805672,0.47181463,0.33963007
TEST_00461,3.580091,0.42088956,1.2452245
TEST_00462,2.3376827,-0.07266217,0.89947546
TEST_00463,1.2624869,0.42266297,-0.19345188
TEST_00464,4.013293,0.6124086,-0.532154
TEST_00465,2.8539681,0.088697545,0.053866494
TEST_00466,1.3096675,-0.66325486,0.21690342
TEST_00467,4.179252,-0.12915611,0.53541845
TEST_00468,2.0769114,0.11408548,-0.02623044
TEST_00469,2.3598316,-0.31783724,-1.5487027
TEST_00470,2.6903968,-0.15941037,-0.41487736
TEST_00471,1.3199615,-0.5870482,0.14078543
TEST_00472,1.2874181,-0.71428233,0.5447158
TEST_00473,3.0411596,0.85217154,0.68754864
TEST_00474,2.7984483,0.38520187,-0.28161344
TEST_00475,1.5829788,0.020668957,0.7132423
TEST_00476,4.44586,1.3601813,0.572068
TEST_00477,1.7798805,0.30877516,0.21597856
TEST_00478,1.3444185,0.69271934,0.57301664
TEST_00479,3.6192951,-0.29704675,1.6348436
TEST_00480,3.828449,-0.5554042,0.05272887
TEST_00481,4.0389204,0.005445337,1.0304021
TEST_00482,2.462684,-0.32607687,0.20847344
TEST_00483,0.9696489,-0.4679915,-0.15857434
TEST_00484,2.145158,0.05174508,0.5227497
TEST_00485,1.6275753,0.5892004,0.04842652
TEST_00486,1.1837251,-0.42694253,0.28468654
TEST_00487,1.0866766,-0.028281998,0.36690086
TEST_00488,2.3033473,1.1052384,-0.24453911
TEST_00489,3.2030764,0.28204605,-0.22861093
TEST_00490,2.0042858,0.8578321,0.37521556
TEST_00491,3.5952024,0.18888271,1.1447866
TEST_00492,4.202648,0.886236,1.5469594
TEST_00493,2.535077,-0.11821586,0.32429993
TEST_00494,1.911655,1.0527481,0.005723323
TEST_00495,1.7768348,-0.3695524,-0.058784924
TEST_00496,2.1733048,0.7108912,0.37430534
TEST_00497,1.9810799,-0.6801475,0.04089383
TEST_00498,5.37623,-0.8269878,1.8096157
TEST_00499,4.125892,0.29795295,0.25244147
TEST_00500,1.965566,0.6716127,0.46811914
TEST_00501,2.9573028,0.23087496,1.3243536
TEST_00502,1.8983151,0.43682402,0.15551303
TEST_00503,1.7874292,0.34742895,0.058129393
TEST_00504,1.981,0.094057195,-0.49395013
TEST_00505,3.5422387,1.5460263,-0.24760254
TEST_00506,1.8907441,0.3191659,0.4807224
TEST_00507,1.3811469,-0.0104604475,-0.2506672
TEST_00508,2.2662742,-0.97628856,0.37351495
TEST_00509,1.3133568,-0.4383016,0.6752884
TEST_00510,2.0245564,-1.5568641,0.60153365
TEST_00511,2.6962557,-1.0233634,-0.4791827
TEST_00512,2.6230772,1.1478999,-0.5356195
TEST_00513,2.5389657,0.6368792,-0.59950656
TEST_00514,1.9087188,0.5003845,-0.22623765
TEST_00515,1.3245616,0.32039458,-0.10554821
TEST_00516,4.0215874,-0.37789682,1.0314596
TEST_00517,1.6395082,-0.38088447,-0.17714995
TEST_00518,3.8372378,0.49197692,-0.044580773
TEST_00519,3.590278,-0.8220812,-0.96324843
TEST_00520,5.0543256,-0.58807474,0.483285
TEST_00521,2.184701,-0.84418374,-0.08768453
TEST_00522,3.6249135,1.3097937,-0.09057218
TEST_00523,2.170561,-1.3562367,-0.26952824
TEST_00524,3.0790977,0.29256925,-0.38898566
TEST_00525,1.5811446,0.7099325,-0.20566913
TEST_00526,2.7999237,-0.80148584,-0.7538448
TEST_00527,1.7762477,1.0411129,0.2344364
TEST_00528,5.8055477,-0.6347265,-0.64313024
TEST_00529,3.4932837,0.23733497,-0.13594857
TEST_00530,2.93709,-0.07416422,-0.81350243
TEST_00531,3.870609,-0.27593142,-1.0481491
TEST_00532,2.4860392,-0.9553133,0.2611409
TEST_00533,2.6780825,0.2298871,-0.23785916
TEST_00534,1.6688732,0.9910905,0.7542278
TEST_00535,1.8880368,-0.682085,-0.079542086
TEST_00536,3.0163589,0.25789672,1.6440277
TEST_00537,4.0224743,-0.7037543,-0.62410104
TEST_00538,3.5113463,-0.066101104,-0.57208055
TEST_00539,2.409538,0.93179774,-0.32022056
TEST_00540,1.0781373,-0.04379926,-0.16760641
TEST_00541,3.8261144,-0.404736,0.33969772
TEST_00542,1.7712859,0.78033537,-0.107819505
TEST_00543,1.5203365,0.46857178,0.16675836
TEST_00544,3.7284677,-0.40325266,-0.55529165
TEST_00545,2.8236108,0.09062527,1.521119
TEST_00546,1.1780475,-0.3165378,-0.18541811
